Major Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MICRO,BACKWARD_MINOR,BACKWARD_MAJOR
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,1.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,1.0000,1.0000,31.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 59

Major Minor Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MICRO,BACKWARD_MINOR,BACKWARD_MAJOR
FORWARDS_MAJOR,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,1.0000,0.0000,1.0000,18.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 33

Major Micro Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MICRO,BACKWARD_MINOR,BACKWARD_MAJOR
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
